District,Crop,Price Date,Crop Price (Rs per quintal)
Nagapattinam,Rice,Jan-18,1725.0
Nagapattinam,Rice,Jan-18,1765.0
Nagapattinam,Rice,Jan-18,1680.0
Nagapattinam,Rice,Feb-18,1760.0
Nagapattinam,Rice,Feb-18,1790.0
Nagapattinam,Rice,Feb-18,1715.0
Nagapattinam,Rice,Mar-18,1745.0
Nagapattinam,Rice,Mar-18,1735.0
Nagapattinam,Rice,Mar-18,1765.0
Nagapattinam,Rice,Apr-18,1775.0
Nagapattinam,Rice,Apr-18,1655.0
Nagapattinam,Rice,May-18,1795.0
Nagapattinam,Rice,May-18,1645.0
Nagapattinam,Rice,Jun-18,1750.0
Nagapattinam,Rice,Jul-18,1755.0
Nagapattinam,Rice,Jul-18,1745.0
Nagapattinam,Rice,Jul-18,1735.0
Nagapattinam,Rice,Aug-18,1635.0
Nagapattinam,Rice,Sep-18,1820.0
Nagapattinam,Rice,Oct-18,1750.0
Nagapattinam,Rice,Oct-18,1820.0
Nagapattinam,Rice,Nov-18,1760.0
Nagapattinam,Rice,Dec-18,1685.0
Nagapattinam,Rice,Dec-18,1795.0
Nagapattinam,Rice,Jan-19,1745.0
Nagapattinam,Rice,Jan-19,1810.0
Nagapattinam,Rice,Jan-19,1655.0
Nagapattinam,Rice,Feb-19,1680.0
Nagapattinam,Rice,Feb-19,1635.0
Nagapattinam,Rice,Feb-19,1675.0
Nagapattinam,Rice,Feb-19,1735.0
Nagapattinam,Rice,Mar-19,1685.0
Nagapattinam,Rice,Apr-19,1810.0
Nagapattinam,Rice,Apr-19,1640.0
Nagapattinam,Rice,May-19,1690.0
Nagapattinam,Rice,May-19,1655.0
Nagapattinam,Rice,Jun-19,1655.0
Nagapattinam,Rice,Jun-19,1785.0
Nagapattinam,Rice,Jul-19,1665.0
Nagapattinam,Rice,Jul-19,1640.0
Nagapattinam,Rice,Jul-19,1745.0
Nagapattinam,Rice,Aug-19,1715.0
Nagapattinam,Rice,Sep-19,1780.0
Nagapattinam,Rice,Sep-19,1660.0
Nagapattinam,Rice,Sep-19,1650.0
Nagapattinam,Rice,Oct-19,1810.0
Nagapattinam,Rice,Oct-19,1795.0
Nagapattinam,Rice,Nov-19,1820.0
Nagapattinam,Rice,Nov-19,1680.0
Nagapattinam,Rice,Dec-19,1680.0
Nagapattinam,Rice,Dec-19,1815.0
Nagapattinam,Rice,Feb-20,1820.0
Nagapattinam,Rice,Feb-20,1700.0
Nagapattinam,Rice,Jun-20,1680.0
Nagapattinam,Rice,Aug-20,1775.0
Nagapattinam,Rice,Nov-20,1690.0
Nagapattinam,Rice,Jan-21,1690.0
Nagapattinam,Rice,Jan-21,1665.0
Nagapattinam,Rice,Mar-21,1705.0
Nagapattinam,Rice,May-21,1645.0
Nagapattinam,Rice,Aug-21,1680.0
Nagapattinam,Rice,Nov-21,1790.0
Nagapattinam,Rice,Apr-22,1665.0
Nagapattinam,Rice,Aug-22,1715.0
,,,
,,,
Namakkal,Banana,Jan-15,1875.0
Namakkal,Banana,Feb-15,1960.0
Namakkal,Banana,Feb-15,1845.0
Namakkal,Banana,Mar-15,1815.0
Namakkal,Banana,Apr-15,1860.0
Namakkal,Banana,May-15,1940.0
Namakkal,Banana,Jun-15,1880.0
Namakkal,Banana,Jul-15,1835.0
Namakkal,Banana,Jul-15,1885.0
Namakkal,Banana,Aug-15,1790.0
Namakkal,Banana,Sep-15,1940.0
Namakkal,Banana,Oct-15,1785.0
Namakkal,Banana,Nov-15,1820.0
Namakkal,Banana,Nov-15,1865.0
Namakkal,Banana,Dec-15,1965.0
Namakkal,Banana,Jan-16,1945.0
Namakkal,Banana,Feb-16,1770.0
Namakkal,Banana,Mar-16,1960.0
Namakkal,Banana,Apr-16,1780.0
Namakkal,Banana,May-16,1915.0
Namakkal,Banana,May-16,1925.0
Namakkal,Banana,Jun-16,1830.0
Namakkal,Banana,Jul-16,1890.0
Namakkal,Banana,Aug-16,1870.0
Namakkal,Banana,Sep-16,1925.0
Namakkal,Banana,Oct-16,1830.0
Namakkal,Banana,Nov-16,1860.0
Namakkal,Banana,Nov-16,1775.0
Namakkal,Banana,Dec-16,1825.0
Namakkal,Banana,Jan-17,1930.0
Namakkal,Banana,Feb-17,1955.0
Namakkal,Banana,Mar-17,1795.0
Namakkal,Banana,Apr-17,1850.0
Namakkal,Banana,May-17,1885.0
Namakkal,Banana,May-17,1945.0
Namakkal,Banana,Jun-17,1795.0
Namakkal,Banana,Jul-17,1785.0
Namakkal,Banana,Aug-17,1825.0
Namakkal,Banana,Sep-17,1810.0
Namakkal,Banana,Sep-17,1910.0
Namakkal,Banana,Oct-17,1890.0
Namakkal,Banana,Nov-17,1840.0
Namakkal,Banana,Dec-17,1875.0
Namakkal,Banana,Jan-18,1805.0
Namakkal,Banana,Feb-18,1775.0
Namakkal,Banana,Feb-18,1955.0
Namakkal,Banana,Mar-18,1825.0
Namakkal,Banana,Apr-18,1900.0
Namakkal,Banana,May-18,1870.0
Namakkal,Banana,Jun-18,1890.0
Namakkal,Banana,Jul-18,1965.0
Namakkal,Banana,Jul-18,1910.0
Namakkal,Banana,Aug-18,1885.0
Namakkal,Banana,Sep-18,1850.0
Namakkal,Banana,Oct-18,1835.0
Namakkal,Banana,Nov-18,1855.0
Namakkal,Banana,Jan-19,1790.0
Namakkal,Banana,Feb-19,1930.0
Namakkal,Banana,Mar-19,1930.0
Namakkal,Banana,Apr-19,1940.0
Namakkal,Banana,May-19,1910.0
Namakkal,Banana,Jun-19,1865.0
Namakkal,Banana,Aug-19,1890.0
Namakkal,Banana,Sep-19,1915.0
Namakkal,Banana,Nov-19,1930.0
Namakkal,Banana,Dec-19,1915.0
Namakkal,Banana,Jan-20,1865.0
Namakkal,Banana,Feb-20,1870.0
Namakkal,Banana,Mar-20,1940.0
Namakkal,Banana,May-20,1950.0
Namakkal,Banana,Jun-20,1935.0
Namakkal,Banana,Jul-20,1775.0
Namakkal,Banana,Aug-20,1905.0
Namakkal,Banana,Sep-20,1780.0
Namakkal,Banana,Oct-20,1955.0
Namakkal,Banana,Nov-20,1885.0
Namakkal,Banana,Dec-20,1905.0
Namakkal,Banana,Jan-21,1945.0
Namakkal,Banana,Feb-21,1840.0
Namakkal,Banana,Feb-21,1895.0
Namakkal,Banana,Mar-21,1785.0
Namakkal,Banana,Apr-21,1840.0
Namakkal,Banana,May-21,1785.0
Namakkal,Banana,Jun-21,1910.0
Namakkal,Banana,Jul-21,1880.0
Namakkal,Banana,Aug-21,1935.0
Namakkal,Banana,Sep-21,1855.0
Namakkal,Banana,Sep-21,1775.0
Namakkal,Banana,Nov-21,1960.0
Namakkal,Banana,Dec-21,1970.0
Namakkal,Banana,Feb-22,1820.0
Namakkal,Banana,Mar-22,1780.0
Namakkal,Banana,Mar-22,1880.0
Namakkal,Banana,Apr-22,1835.0
Namakkal,Banana,May-22,1885.0
Namakkal,Banana,Jun-22,1915.0
Namakkal,Banana,Jul-22,1945.0
Namakkal,Banana,Jul-22,1810.0
Namakkal,Banana,Aug-22,1885.0
Namakkal,Banana,Sep-22,1780.0
Namakkal,Banana,Oct-22,1845.0
Namakkal,Banana,Nov-22,1845.0
Namakkal,Banana,Dec-22,1970.0
Namakkal,Banana,Dec-22,1810.0
Namakkal,Banana,Jan-23,1900.0
Namakkal,Banana,Feb-23,1830.0
Namakkal,Banana,Mar-23,1800.0
Namakkal,Bengal Gram,Feb-15,5505.0
Namakkal,Bengal Gram,Feb-15,5525.0
Namakkal,Bengal Gram,Feb-15,5495.0
Namakkal,Bengal Gram,Mar-15,5490.0
Namakkal,Bengal Gram,Mar-15,5550.0
Namakkal,Bengal Gram,Mar-15,5515.0
Namakkal,Bengal Gram,Mar-15,5475.0
Namakkal,Bengal Gram,Mar-15,5405.0
Namakkal,Bengal Gram,May-15,5450.0
Namakkal,Bengal Gram,May-15,5535.0
Namakkal,Bengal Gram,May-15,5450.0
Namakkal,Bengal Gram,May-15,5510.0
Namakkal,Bengal Gram,Jun-15,5465.0
Namakkal,Bengal Gram,Jun-15,5435.0
Namakkal,Bengal Gram,Jun-15,5500.0
Namakkal,Bengal Gram,Jun-15,5490.0
Namakkal,Bengal Gram,Jun-15,5455.0
Namakkal,Bengal Gram,Jun-15,5415.0
Namakkal,Bengal Gram,Jul-15,5565.0
Namakkal,Bengal Gram,Jul-15,5475.0
Namakkal,Bengal Gram,Jul-15,5385.0
Namakkal,Bengal Gram,Jul-15,5485.0
Namakkal,Bengal Gram,Jul-15,5535.0
Namakkal,Bengal Gram,Aug-15,5540.0
Namakkal,Bengal Gram,Aug-15,5490.0
Namakkal,Bengal Gram,Aug-15,5395.0
Namakkal,Bengal Gram,Sep-15,5550.0
Namakkal,Bengal Gram,Sep-15,5525.0
Namakkal,Bengal Gram,Sep-15,5440.0
Namakkal,Bengal Gram,Sep-15,5445.0
Namakkal,Bengal Gram,Sep-15,5445.0
Namakkal,Bengal Gram,Sep-15,5495.0
Namakkal,Bengal Gram,Oct-15,5435.0
Namakkal,Bengal Gram,Oct-15,5365.0
Namakkal,Bengal Gram,Oct-15,5515.0
Namakkal,Bengal Gram,Oct-15,5405.0
Namakkal,Bengal Gram,Oct-15,5505.0
Namakkal,Bengal Gram,Oct-15,5560.0
Namakkal,Bengal Gram,Oct-15,5440.0
Namakkal,Bengal Gram,Nov-15,5445.0
Namakkal,Bengal Gram,Nov-15,5445.0
Namakkal,Bengal Gram,Nov-15,5480.0
Namakkal,Bengal Gram,Nov-15,5435.0
Namakkal,Bengal Gram,Nov-15,5470.0
Namakkal,Bengal Gram,Nov-15,5375.0
Namakkal,Bengal Gram,Dec-15,5475.0
Namakkal,Bengal Gram,Dec-15,5425.0
Namakkal,Bengal Gram,Dec-15,5455.0
Namakkal,Bengal Gram,Dec-15,5530.0
Namakkal,Bengal Gram,Dec-15,5420.0
Namakkal,Bengal Gram,Dec-15,5550.0
Namakkal,Bengal Gram,Jan-16,5440.0
Namakkal,Bengal Gram,Jan-16,5430.0
Namakkal,Bengal Gram,Jan-16,5510.0
Namakkal,Bengal Gram,Feb-16,5470.0
Namakkal,Bengal Gram,Feb-16,5425.0
Namakkal,Bengal Gram,Feb-16,5510.0
Namakkal,Bengal Gram,Feb-16,5520.0
Namakkal,Bengal Gram,Mar-16,5415.0
Namakkal,Bengal Gram,Mar-16,5550.0
Namakkal,Bengal Gram,Mar-16,5505.0
Namakkal,Bengal Gram,Mar-16,5415.0
Namakkal,Bengal Gram,Mar-16,5545.0
Namakkal,Bengal Gram,Mar-16,5535.0
Namakkal,Bengal Gram,Apr-16,5555.0
Namakkal,Bengal Gram,Apr-16,5535.0
Namakkal,Bengal Gram,Apr-16,5550.0
Namakkal,Bengal Gram,Apr-16,5375.0
Namakkal,Bengal Gram,Apr-16,5555.0
Namakkal,Bengal Gram,May-16,5520.0
Namakkal,Bengal Gram,May-16,5480.0
Namakkal,Bengal Gram,May-16,5375.0
Namakkal,Bengal Gram,May-16,5435.0
Namakkal,Bengal Gram,May-16,5475.0
Namakkal,Bengal Gram,May-16,5555.0
Namakkal,Bengal Gram,Jun-16,5370.0
Namakkal,Bengal Gram,Jun-16,5465.0
Namakkal,Bengal Gram,Jun-16,5420.0
Namakkal,Bengal Gram,Jun-16,5550.0
Namakkal,Bengal Gram,Jun-16,5385.0
Namakkal,Bengal Gram,Jun-16,5545.0
Namakkal,Bengal Gram,Jul-16,5525.0
Namakkal,Bengal Gram,Jul-16,5565.0
Namakkal,Bengal Gram,Jul-16,5480.0
Namakkal,Bengal Gram,Jul-16,5470.0
Namakkal,Bengal Gram,Aug-16,5365.0
Namakkal,Bengal Gram,Aug-16,5475.0
Namakkal,Bengal Gram,Sep-16,5415.0
Namakkal,Bengal Gram,Sep-16,5525.0
Namakkal,Bengal Gram,Oct-16,5435.0
Namakkal,Bengal Gram,Oct-16,5425.0
Namakkal,Bengal Gram,Oct-16,5510.0
Namakkal,Bengal Gram,Oct-16,5470.0
Namakkal,Bengal Gram,Nov-16,5450.0
Namakkal,Bengal Gram,Nov-16,5440.0
Namakkal,Bengal Gram,Nov-16,5420.0
Namakkal,Bengal Gram,Dec-16,5440.0
Namakkal,Bengal Gram,Feb-18,5405.0
Namakkal,Bengal Gram,Feb-18,5385.0
Namakkal,Bengal Gram,Feb-18,5425.0
Namakkal,Bengal Gram,Mar-18,5405.0
Namakkal,Bengal Gram,Mar-18,5545.0
Namakkal,Bengal Gram,Apr-18,5380.0
Namakkal,Bengal Gram,Apr-18,5370.0
Namakkal,Bengal Gram,Apr-18,5550.0
Namakkal,Bengal Gram,Apr-18,5500.0
Namakkal,Bengal Gram,May-18,5455.0
Namakkal,Bengal Gram,May-18,5535.0
Namakkal,Bengal Gram,May-18,5450.0
Namakkal,Bengal Gram,Jun-18,5560.0
Namakkal,Bengal Gram,Aug-21,5550.0
Namakkal,Black Gram,Jan-20,6150.0
Namakkal,Black Gram,Jan-20,6250.0
Namakkal,Black Gram,Jan-20,6165.0
Namakkal,Black Gram,Feb-20,6135.0
Namakkal,Black Gram,Feb-20,6200.0
Namakkal,Black Gram,Feb-20,6190.0
Namakkal,Black Gram,Mar-20,6270.0
Namakkal,Black Gram,Mar-20,6270.0
Namakkal,Black Gram,Mar-20,6200.0
Namakkal,Black Gram,Apr-20,6190.0
Namakkal,Black Gram,Apr-20,6215.0
Namakkal,Black Gram,May-20,6125.0
Namakkal,Black Gram,May-20,6270.0
Namakkal,Black Gram,May-20,6285.0
Namakkal,Black Gram,Jun-20,6230.0
Namakkal,Black Gram,Jun-20,6195.0
Namakkal,Black Gram,Jun-20,6165.0
Namakkal,Black Gram,Jul-20,6160.0
Namakkal,Black Gram,Jul-20,6105.0
Namakkal,Black Gram,Jul-20,6215.0
Namakkal,Black Gram,Aug-20,6280.0
Namakkal,Black Gram,Aug-20,6100.0
Namakkal,Black Gram,Aug-20,6110.0
Namakkal,Black Gram,Sep-20,6130.0
Namakkal,Black Gram,Sep-20,6270.0
Namakkal,Black Gram,Sep-20,6095.0
Namakkal,Black Gram,Oct-20,6215.0
Namakkal,Black Gram,Oct-20,6105.0
Namakkal,Black Gram,Oct-20,6120.0
Namakkal,Black Gram,Nov-20,6210.0
Namakkal,Black Gram,Nov-20,6100.0
Namakkal,Black Gram,Dec-20,6245.0
Namakkal,Black Gram,Dec-20,6285.0
Namakkal,Black Gram,Dec-20,6105.0
Namakkal,Black Gram,Jan-21,6175.0
Namakkal,Black Gram,Jan-21,6270.0
Namakkal,Black Gram,Feb-21,6245.0
Namakkal,Black Gram,Feb-21,6235.0
Namakkal,Black Gram,Feb-21,6125.0
Namakkal,Black Gram,Mar-21,6235.0
Namakkal,Black Gram,Mar-21,6245.0
Namakkal,Black Gram,Mar-21,6155.0
Namakkal,Black Gram,Apr-21,6095.0
Namakkal,Black Gram,Apr-21,6210.0
Namakkal,Black Gram,Apr-21,6200.0
Namakkal,Black Gram,May-21,6260.0
Namakkal,Black Gram,May-21,6165.0
Namakkal,Black Gram,Jun-21,6130.0
Namakkal,Black Gram,Jun-21,6100.0
Namakkal,Black Gram,Jun-21,6120.0
Namakkal,Black Gram,Jul-21,6255.0
Namakkal,Black Gram,Jul-21,6265.0
Namakkal,Black Gram,Jul-21,6190.0
Namakkal,Black Gram,Aug-21,6130.0
Namakkal,Black Gram,Aug-21,6260.0
Namakkal,Black Gram,Aug-21,6245.0
Namakkal,Black Gram,Sep-21,6185.0
Namakkal,Black Gram,Sep-21,6110.0
Namakkal,Black Gram,Oct-21,6125.0
Namakkal,Black Gram,Oct-21,6105.0
Namakkal,Black Gram,Oct-21,6100.0
Namakkal,Black Gram,Nov-21,6270.0
Namakkal,Black Gram,Dec-21,6285.0
Namakkal,Black Gram,Dec-21,6200.0
Namakkal,Black Gram,Dec-21,6150.0
Namakkal,Black Gram,Jan-22,6230.0
Namakkal,Black Gram,Jan-22,6225.0
Namakkal,Black Gram,Jan-22,6225.0
Namakkal,Black Gram,Feb-22,6220.0
Namakkal,Black Gram,Feb-22,6235.0
Namakkal,Black Gram,Mar-22,6250.0
Namakkal,Black Gram,Mar-22,6260.0
Namakkal,Black Gram,Mar-22,6225.0
Namakkal,Black Gram,Apr-22,6135.0
Namakkal,Black Gram,Apr-22,6130.0
Namakkal,Black Gram,Apr-22,6245.0
Namakkal,Black Gram,May-22,6270.0
Namakkal,Black Gram,May-22,6100.0
Namakkal,Black Gram,May-22,6155.0
Namakkal,Black Gram,Jun-22,6160.0
Namakkal,Black Gram,Jun-22,6190.0
Namakkal,Black Gram,Jun-22,6255.0
Namakkal,Black Gram,Jul-22,6140.0
Namakkal,Black Gram,Jul-22,6285.0
Namakkal,Black Gram,Jul-22,6160.0
Namakkal,Black Gram,Aug-22,6175.0
Namakkal,Black Gram,Aug-22,6135.0
Namakkal,Black Gram,Aug-22,6125.0
Namakkal,Black Gram,Sep-22,6170.0
Namakkal,Black Gram,Sep-22,6100.0
Namakkal,Black Gram,Oct-22,6290.0
Namakkal,Black Gram,Oct-22,6140.0
Namakkal,Black Gram,Oct-22,6190.0
Namakkal,Black Gram,Nov-22,6135.0
Namakkal,Black Gram,Nov-22,6260.0
Namakkal,Black Gram,Nov-22,6150.0
Namakkal,Black Gram,Dec-22,6155.0
Namakkal,Black Gram,Dec-22,6245.0
Namakkal,Black Gram,Dec-22,6155.0
Namakkal,Black Gram,Jan-23,6135.0
Namakkal,Black Gram,Jan-23,6280.0
Namakkal,Black Gram,Feb-23,6175.0
Namakkal,Black Gram,Feb-23,6245.0
Namakkal,Black Gram,Feb-23,6240.0
Namakkal,Black Gram,Mar-23,6270.0
Namakkal,Black Gram,Mar-23,6285.0
Namakkal,Black Gram,Mar-23,6175.0
Namakkal,Coconut,Jan-19,2430.0
Namakkal,Coconut,Jan-19,2420.0
Namakkal,Coconut,Feb-19,2465.0
Namakkal,Coconut,Feb-19,2470.0
Namakkal,Coconut,Mar-19,2370.0
Namakkal,Coconut,Mar-19,2430.0
Namakkal,Coconut,Apr-19,2440.0
Namakkal,Coconut,Apr-19,2450.0
Namakkal,Coconut,May-19,2420.0
Namakkal,Coconut,May-19,2345.0
Namakkal,Coconut,Jun-19,2520.0
Namakkal,Coconut,Jun-19,2430.0
Namakkal,Coconut,Jul-19,2350.0
Namakkal,Coconut,Jul-19,2390.0
Namakkal,Coconut,Aug-19,2360.0
Namakkal,Coconut,Aug-19,2535.0
Namakkal,Coconut,Sep-19,2425.0
Namakkal,Coconut,Sep-19,2505.0
Namakkal,Coconut,Oct-19,2495.0
Namakkal,Coconut,Oct-19,2380.0
Namakkal,Coconut,Nov-19,2350.0
Namakkal,Coconut,Nov-19,2520.0
Namakkal,Coconut,Dec-19,2375.0
Namakkal,Coconut,Dec-19,2340.0
Namakkal,Coconut,Jan-20,2365.0
Namakkal,Coconut,Jan-20,2465.0
Namakkal,Coconut,Feb-20,2515.0
Namakkal,Coconut,Feb-20,2515.0
Namakkal,Coconut,Mar-20,2460.0
Namakkal,Coconut,Mar-20,2350.0
Namakkal,Coconut,Apr-20,2410.0
Namakkal,Coconut,Apr-20,2405.0
Namakkal,Coconut,May-20,2390.0
Namakkal,Coconut,May-20,2490.0
Namakkal,Coconut,Jun-20,2515.0
Namakkal,Coconut,Jun-20,2365.0
Namakkal,Coconut,Jul-20,2455.0
Namakkal,Coconut,Aug-20,2520.0
Namakkal,Coconut,Aug-20,2500.0
Namakkal,Coconut,Sep-20,2465.0
Namakkal,Coconut,Sep-20,2520.0
Namakkal,Coconut,Oct-20,2395.0
Namakkal,Coconut,Oct-20,2460.0
Namakkal,Coconut,Nov-20,2430.0
Namakkal,Coconut,Nov-20,2420.0
Namakkal,Coconut,Dec-20,2535.0
Namakkal,Coconut,Dec-20,2520.0
Namakkal,Coconut,Jan-21,2365.0
Namakkal,Coconut,Jan-21,2485.0
Namakkal,Coconut,Feb-21,2530.0
Namakkal,Coconut,Feb-21,2390.0
Namakkal,Coconut,Mar-21,2470.0
Namakkal,Coconut,Mar-21,2480.0
Namakkal,Coconut,Apr-21,2515.0
Namakkal,Coconut,Apr-21,2355.0
Namakkal,Coconut,May-21,2450.0
Namakkal,Coconut,May-21,2480.0
Namakkal,Coconut,Jun-21,2390.0
Namakkal,Coconut,Jun-21,2440.0
Namakkal,Coconut,Jul-21,2515.0
Namakkal,Coconut,Jul-21,2395.0
Namakkal,Coconut,Aug-21,2500.0
Namakkal,Coconut,Aug-21,2375.0
Namakkal,Coconut,Sep-21,2400.0
Namakkal,Coconut,Sep-21,2365.0
Namakkal,Coconut,Oct-21,2530.0
Namakkal,Coconut,Oct-21,2390.0
Namakkal,Coconut,Nov-21,2400.0
Namakkal,Coconut,Nov-21,2435.0
Namakkal,Coconut,Dec-21,2405.0
Namakkal,Coconut,Dec-21,2450.0
Namakkal,Coconut,Jan-22,2480.0
Namakkal,Coconut,Jan-22,2395.0
Namakkal,Coconut,Feb-22,2480.0
Namakkal,Coconut,Feb-22,2400.0
Namakkal,Coconut,Mar-22,2415.0
Namakkal,Coconut,Mar-22,2430.0
Namakkal,Coconut,Apr-22,2375.0
Namakkal,Coconut,Apr-22,2395.0
Namakkal,Coconut,May-22,2495.0
Namakkal,Coconut,May-22,2370.0
Namakkal,Coconut,Jun-22,2445.0
Namakkal,Coconut,Jul-22,2385.0
Namakkal,Coconut,Jul-22,2380.0
Namakkal,Coconut,Aug-22,2335.0
Namakkal,Coconut,Aug-22,2415.0
Namakkal,Coconut,Sep-22,2385.0
Namakkal,Coconut,Sep-22,2505.0
Namakkal,Coconut,Oct-22,2515.0
Namakkal,Coconut,Oct-22,2385.0
Namakkal,Coconut,Nov-22,2435.0
Namakkal,Coconut,Nov-22,2455.0
Namakkal,Coconut,Dec-22,2440.0
Namakkal,Coconut,Dec-22,2465.0
Namakkal,Coconut,Jan-23,2365.0
Namakkal,Coconut,Jan-23,2530.0
Namakkal,Coconut,Feb-23,2420.0
Namakkal,Coconut,Feb-23,2505.0
Namakkal,Coconut,Mar-23,2465.0
Namakkal,Coconut,Mar-23,2505.0
Namakkal,Cotton,Jan-19,5535.0
Namakkal,Cotton,Jan-19,5525.0
Namakkal,Cotton,Jan-19,5635.0
Namakkal,Cotton,Feb-19,5605.0
Namakkal,Cotton,Feb-19,5500.0
Namakkal,Cotton,Feb-19,5680.0
Namakkal,Cotton,Mar-19,5530.0
Namakkal,Cotton,Mar-19,5630.0
Namakkal,Cotton,Mar-19,5675.0
Namakkal,Cotton,Apr-19,5545.0
Namakkal,Cotton,Apr-19,5560.0
Namakkal,Cotton,Apr-19,5575.0
Namakkal,Cotton,May-19,5690.0
Namakkal,Cotton,May-19,5525.0
Namakkal,Cotton,May-19,5545.0
Namakkal,Cotton,May-19,5610.0
Namakkal,Cotton,Jun-19,5620.0
Namakkal,Cotton,Jun-19,5590.0
Namakkal,Cotton,Jun-19,5525.0
Namakkal,Cotton,Jul-19,5520.0
Namakkal,Cotton,Jul-19,5645.0
Namakkal,Cotton,Jul-19,5550.0
Namakkal,Cotton,Aug-19,5500.0
Namakkal,Cotton,Aug-19,5595.0
Namakkal,Cotton,Aug-19,5580.0
Namakkal,Cotton,Sep-19,5655.0
Namakkal,Cotton,Sep-19,5555.0
Namakkal,Cotton,Sep-19,5505.0
Namakkal,Cotton,Oct-19,5515.0
Namakkal,Cotton,Oct-19,5565.0
Namakkal,Cotton,Oct-19,5655.0
Namakkal,Cotton,Nov-19,5695.0
Namakkal,Cotton,Nov-19,5500.0
Namakkal,Cotton,Nov-19,5565.0
Namakkal,Cotton,Dec-19,5655.0
Namakkal,Cotton,Dec-19,5595.0
Namakkal,Cotton,Dec-19,5635.0
Namakkal,Cotton,Jan-20,5530.0
Namakkal,Cotton,Jan-20,5510.0
Namakkal,Cotton,Jan-20,5670.0
Namakkal,Cotton,Feb-20,5595.0
Namakkal,Cotton,Feb-20,5670.0
Namakkal,Cotton,Feb-20,5505.0
Namakkal,Cotton,Mar-20,5575.0
Namakkal,Cotton,Mar-20,5510.0
Namakkal,Cotton,Mar-20,5680.0
Namakkal,Cotton,Mar-20,5500.0
Namakkal,Cotton,Apr-20,5670.0
Namakkal,Cotton,Apr-20,5660.0
Namakkal,Cotton,Apr-20,5595.0
Namakkal,Cotton,May-20,5615.0
Namakkal,Cotton,May-20,5620.0
Namakkal,Cotton,May-20,5620.0
Namakkal,Cotton,Jun-20,5635.0
Namakkal,Cotton,Jun-20,5580.0
Namakkal,Cotton,Jun-20,5505.0
Namakkal,Cotton,Jul-20,5615.0
Namakkal,Cotton,Jul-20,5665.0
Namakkal,Cotton,Jul-20,5580.0
Namakkal,Cotton,Aug-20,5580.0
Namakkal,Cotton,Aug-20,5605.0
Namakkal,Cotton,Aug-20,5615.0
Namakkal,Cotton,Sep-20,5500.0
Namakkal,Cotton,Sep-20,5500.0
Namakkal,Cotton,Sep-20,5515.0
Namakkal,Cotton,Oct-20,5600.0
Namakkal,Cotton,Oct-20,5530.0
Namakkal,Cotton,Oct-20,5670.0
Namakkal,Cotton,Oct-20,5535.0
Namakkal,Cotton,Nov-20,5610.0
Namakkal,Cotton,Nov-20,5580.0
Namakkal,Cotton,Nov-20,5595.0
Namakkal,Cotton,Dec-20,5565.0
Namakkal,Cotton,Dec-20,5630.0
Namakkal,Cotton,Dec-20,5655.0
Namakkal,Cotton,Jan-21,5645.0
Namakkal,Cotton,Jan-21,5505.0
Namakkal,Cotton,Jan-21,5690.0
Namakkal,Cotton,Feb-21,5590.0
Namakkal,Cotton,Feb-21,5580.0
Namakkal,Cotton,Feb-21,5545.0
Namakkal,Cotton,Mar-21,5620.0
Namakkal,Cotton,Mar-21,5585.0
Namakkal,Cotton,Mar-21,5690.0
Namakkal,Cotton,Apr-21,5605.0
Namakkal,Cotton,Apr-21,5660.0
Namakkal,Cotton,Apr-21,5655.0
Namakkal,Cotton,May-21,5585.0
Namakkal,Cotton,May-21,5580.0
Namakkal,Cotton,May-21,5600.0
Namakkal,Cotton,Jun-21,5600.0
Namakkal,Cotton,Jun-21,5665.0
Namakkal,Cotton,Jun-21,5690.0
Namakkal,Cotton,Jul-21,5665.0
Namakkal,Cotton,Jul-21,5505.0
Namakkal,Cotton,Jul-21,5680.0
Namakkal,Cotton,Aug-21,5530.0
Namakkal,Cotton,Aug-21,5670.0
Namakkal,Cotton,Aug-21,5670.0
Namakkal,Cotton,Sep-21,5655.0
Namakkal,Cotton,Sep-21,5555.0
Namakkal,Cotton,Sep-21,5535.0
Namakkal,Cotton,Oct-21,5660.0
Namakkal,Cotton,Oct-21,5645.0
Namakkal,Cotton,Oct-21,5630.0
Namakkal,Cotton,Oct-21,5560.0
Namakkal,Cotton,Nov-21,5650.0
Namakkal,Cotton,Nov-21,5525.0
Namakkal,Cotton,Nov-21,5690.0
Namakkal,Cotton,Dec-21,5545.0
Namakkal,Cotton,Dec-21,5580.0
Namakkal,Cotton,Dec-21,5535.0
Namakkal,Cotton,Jan-22,5525.0
Namakkal,Cotton,Jan-22,5640.0
Namakkal,Cotton,Jan-22,5585.0
Namakkal,Cotton,Feb-22,5675.0
Namakkal,Cotton,Feb-22,5530.0
Namakkal,Cotton,Feb-22,5630.0
Namakkal,Cotton,Mar-22,5550.0
Namakkal,Cotton,Mar-22,5595.0
Namakkal,Cotton,Mar-22,5640.0
Namakkal,Cotton,Apr-22,5605.0
Namakkal,Cotton,Apr-22,5675.0
Namakkal,Cotton,Apr-22,5615.0
Namakkal,Cotton,May-22,5660.0
Namakkal,Cotton,May-22,5645.0
Namakkal,Cotton,May-22,5690.0
Namakkal,Cotton,Jun-22,5510.0
Namakkal,Cotton,Jun-22,5660.0
Namakkal,Cotton,Jun-22,5660.0
Namakkal,Cotton,Jul-22,5600.0
Namakkal,Cotton,Jul-22,5590.0
